Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,cell type,genotype,treatment,geo_loc_name,collection_date
SRR30062119,77259245,15606367490,101,4886,SRX25535815,GSM8433912,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188512,SAMN42956027,simple,9606,Homo sapiens,GSM8433912,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO13, rep1",H1650,H1650,Lung,WT,SSO13,missing,missing
SRR30062118,90812659,18344157118,101,5714,SRX25535816,GSM8433913,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188513,SAMN42956026,simple,9606,Homo sapiens,GSM8433913,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO13, rep2",H1650,H1650,Lung,WT,SSO13,missing,missing
SRR30062117,100876230,20376998460,101,6335,SRX25535817,GSM8433914,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188514,SAMN42956025,simple,9606,Homo sapiens,GSM8433914,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO13, rep3",H1650,H1650,Lung,WT,SSO13,missing,missing
SRR30062116,75485848,15248141296,101,4926,SRX25535818,GSM8433915,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188515,SAMN42956024,simple,9606,Homo sapiens,GSM8433915,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO13, rep4",H1650,H1650,Lung,WT,SSO13,missing,missing
SRR30062115,76875881,15528927962,101,4831,SRX25535819,GSM8433916,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188516,SAMN42956023,simple,9606,Homo sapiens,GSM8433916,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO13, rep5",H1650,H1650,Lung,WT,SSO13,missing,missing
SRR30062114,82854757,16736660914,101,5237,SRX25535820,GSM8433917,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188517,SAMN42956022,simple,9606,Homo sapiens,GSM8433917,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO56, rep1",H1650,H1650,Lung,WT,SSO56,missing,missing
SRR30062113,95568518,19304840636,101,5979,SRX25535821,GSM8433918,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188518,SAMN42956021,simple,9606,Homo sapiens,GSM8433918,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO56, rep2",H1650,H1650,Lung,WT,SSO56,missing,missing
SRR30062112,89601234,18099449268,101,5646,SRX25535822,GSM8433919,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188519,SAMN42956020,simple,9606,Homo sapiens,GSM8433919,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO56, rep3",H1650,H1650,Lung,WT,SSO56,missing,missing
SRR30062111,85091203,17188423006,101,5412,SRX25535823,GSM8433920,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188520,SAMN42956019,simple,9606,Homo sapiens,GSM8433920,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO56, rep4",H1650,H1650,Lung,WT,SSO56,missing,missing
SRR30062110,81632639,16489793078,101,5353,SRX25535824,GSM8433921,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188521,SAMN42956018,simple,9606,Homo sapiens,GSM8433921,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, SSO56, rep5",H1650,H1650,Lung,WT,SSO56,missing,missing
SRR30062109,95186200,19227612400,101,5994,SRX25535825,GSM8433922,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188524,SAMN42956017,simple,9606,Homo sapiens,GSM8433922,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, Scramble, rep1",H1650,H1650,Lung,WT,Scramble SSO,missing,missing
SRR30062108,93550784,18897258368,101,5843,SRX25535826,GSM8433923,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188523,SAMN42956016,simple,9606,Homo sapiens,GSM8433923,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, Scramble, rep2",H1650,H1650,Lung,WT,Scramble SSO,missing,missing
SRR30062107,91523776,18487802752,101,5758,SRX25535827,GSM8433924,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188522,SAMN42956015,simple,9606,Homo sapiens,GSM8433924,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, Scramble, rep3",H1650,H1650,Lung,WT,Scramble SSO,missing,missing
SRR30062106,92772440,18740032880,101,5809,SRX25535828,GSM8433925,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188526,SAMN42956014,simple,9606,Homo sapiens,GSM8433925,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, Scramble, rep4",H1650,H1650,Lung,WT,Scramble SSO,missing,missing
SRR30062105,91157900,18413895800,101,5733,SRX25535829,GSM8433926,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188525,SAMN42956013,simple,9606,Homo sapiens,GSM8433926,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, Scramble, rep5",H1650,H1650,Lung,WT,Scramble SSO,missing,missing
SRR30062104,97815105,19758651210,101,6297,SRX25535830,GSM8433927,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188527,SAMN42956012,simple,9606,Homo sapiens,GSM8433927,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-JET+, rep1",H1650,H1650,Lung,PTEN-JET+,Untreated,missing,missing
SRR30062103,80007773,16161570146,101,5028,SRX25535831,GSM8433928,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188528,SAMN42956011,simple,9606,Homo sapiens,GSM8433928,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-JET+, rep2",H1650,H1650,Lung,PTEN-JET+,Untreated,missing,missing
SRR30062102,78692481,15895881162,101,4982,SRX25535832,GSM8433929,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188529,SAMN42956010,simple,9606,Homo sapiens,GSM8433929,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-JET+, rep3",H1650,H1650,Lung,PTEN-JET+,Untreated,missing,missing
SRR30062101,82278866,16620330932,101,5291,SRX25535833,GSM8433930,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188531,SAMN42956009,simple,9606,Homo sapiens,GSM8433930,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-JET+, rep4",H1650,H1650,Lung,PTEN-JET+,Untreated,missing,missing
SRR30062100,98352217,19867147834,101,6210,SRX25535834,GSM8433931,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188532,SAMN42956008,simple,9606,Homo sapiens,GSM8433931,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-JET+, rep5",H1650,H1650,Lung,PTEN-JET+,Untreated,missing,missing
SRR30062099,99944055,20188699110,101,6360,SRX25535835,GSM8433932,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188530,SAMN42956007,simple,9606,Homo sapiens,GSM8433932,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-CAN+, rep1",H1650,H1650,Lung,PTEN-CAN+,Untreated,missing,missing
SRR30062098,302638694,61133016188,101,18969,SRX25535836,GSM8433933,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188534,SAMN42956006,simple,9606,Homo sapiens,GSM8433933,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-CAN+, rep2",H1650,H1650,Lung,PTEN-CAN+,Untreated,missing,missing
SRR30062097,102964882,20798906164,101,6561,SRX25535837,GSM8433934,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188536,SAMN42956005,simple,9606,Homo sapiens,GSM8433934,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-CAN+, rep3",H1650,H1650,Lung,PTEN-CAN+,Untreated,missing,missing
SRR30062096,99927628,20185380856,101,6311,SRX25535838,GSM8433935,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188533,SAMN42956004,simple,9606,Homo sapiens,GSM8433935,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-CAN+, rep4",H1650,H1650,Lung,PTEN-CAN+,Untreated,missing,missing
SRR30062095,90470090,18274958180,101,5762,SRX25535839,GSM8433936,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188535,SAMN42956003,simple,9606,Homo sapiens,GSM8433936,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, PTEN-CAN+, rep5",H1650,H1650,Lung,PTEN-CAN+,Untreated,missing,missing
SRR30062094,88105677,17797346754,101,5588,SRX25535840,GSM8433937,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188537,SAMN42956002,simple,9606,Homo sapiens,GSM8433937,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, UT, rep1",H1650,H1650,Lung,WT,Untreated,missing,missing
SRR30062093,82198897,16604177194,101,5178,SRX25535841,GSM8433938,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188538,SAMN42956001,simple,9606,Homo sapiens,GSM8433938,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, UT, rep2",H1650,H1650,Lung,WT,Untreated,missing,missing
SRR30062092,109232266,22064917732,101,6911,SRX25535842,GSM8433939,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188541,SAMN42956000,simple,9606,Homo sapiens,GSM8433939,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, UT, rep3",H1650,H1650,Lung,WT,Untreated,missing,missing
SRR30062091,93776104,18942773008,101,5897,SRX25535843,GSM8433940,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188539,SAMN42955999,simple,9606,Homo sapiens,GSM8433940,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, UT, rep4",H1650,H1650,Lung,WT,Untreated,missing,missing
SRR30062090,282113383,56986903366,101,17709,SRX25535844,GSM8433941,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188540,SAMN42955998,simple,9606,Homo sapiens,GSM8433941,Institut Curie,SRA1937415,12,2024,Vallot,H1650,"H1650, UT, rep5",H1650,H1650,Lung,WT,Untreated,missing,missing
SRR30062089,100470892,20295120184,101,6372,SRX25535845,GSM8433942,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188542,SAMN42955997,simple,9606,Homo sapiens,GSM8433942,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, HTTKO, clone5",HEK293,HEK293,Embrionic kidney,HTT-JET KO,Untreated,missing,missing
SRR30062088,52046039,10513299878,101,3348,SRX25535846,GSM8433943,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188543,SAMN42955996,simple,9606,Homo sapiens,GSM8433943,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, HTTKO, clone27",HEK293,HEK293,Embrionic kidney,HTT-JET KO,Untreated,missing,missing
SRR30062087,51268665,10356270330,101,3286,SRX25535847,GSM8433944,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188544,SAMN42955995,simple,9606,Homo sapiens,GSM8433944,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, HTTKO, clone52",HEK293,HEK293,Embrionic kidney,HTT-JET KO,Untreated,missing,missing
SRR30062086,69212428,13980910456,101,4419,SRX25535848,GSM8433945,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188545,SAMN42955994,simple,9606,Homo sapiens,GSM8433945,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, HTTmock, clone1",HEK293,HEK293,Embrionic kidney,WT,Untreated,missing,missing
SRR30062085,69293797,13997346994,101,4387,SRX25535849,GSM8433946,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188546,SAMN42955993,simple,9606,Homo sapiens,GSM8433946,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, HTTmock, clone2",HEK293,HEK293,Embrionic kidney,WT,Untreated,missing,missing
SRR30062084,157895743,31894940086,101,9993,SRX25535850,GSM8433947,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188547,SAMN42955992,simple,9606,Homo sapiens,GSM8433947,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, HTTmock, clone3",HEK293,HEK293,Embrionic kidney,WT,Untreated,missing,missing
SRR30062083,197267188,39847971976,101,12506,SRX25535851,GSM8433948,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188548,SAMN42955991,simple,9606,Homo sapiens,GSM8433948,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, HTTmock, clone4",HEK293,HEK293,Embrionic kidney,WT,Untreated,missing,missing
SRR30062082,72567158,14658565916,101,4631,SRX25535852,GSM8433949,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188549,SAMN42955990,simple,9606,Homo sapiens,GSM8433949,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1KO, clone6",HEK293,HEK293,Embrionic kidney,UBFD1-JET KO,Untreated,missing,missing
SRR30062081,73311223,14808867046,101,4683,SRX25535853,GSM8433950,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188551,SAMN42955989,simple,9606,Homo sapiens,GSM8433950,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1KO, clone7",HEK293,HEK293,Embrionic kidney,UBFD1-JET KO,Untreated,missing,missing
SRR30062080,53545589,10816208978,101,3432,SRX25535854,GSM8433951,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188550,SAMN42955988,simple,9606,Homo sapiens,GSM8433951,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1KO, clone14",HEK293,HEK293,Embrionic kidney,UBFD1-JET KO,Untreated,missing,missing
SRR30062079,71713161,14486058522,101,4522,SRX25535855,GSM8433952,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188552,SAMN42955987,simple,9606,Homo sapiens,GSM8433952,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1KO, clone21",HEK293,HEK293,Embrionic kidney,UBFD1-JET KO,Untreated,missing,missing
SRR30062078,114152346,23058773892,101,7266,SRX25535856,GSM8433953,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188555,SAMN42955986,simple,9606,Homo sapiens,GSM8433953,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1KO, clone26",HEK293,HEK293,Embrionic kidney,UBFD1-JET KO,Untreated,missing,missing
SRR30062077,173036466,34953366132,101,10942,SRX25535857,GSM8433954,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188553,SAMN42955985,simple,9606,Homo sapiens,GSM8433954,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1mock, clone1",HEK293,HEK293,Embrionic kidney,WT,Untreated,missing,missing
SRR30062076,96336583,19459989766,101,6144,SRX25535858,GSM8433955,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188554,SAMN42955984,simple,9606,Homo sapiens,GSM8433955,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1mock, clone2",HEK293,HEK293,Embrionic kidney,WT,Untreated,missing,missing
SRR30062075,143641475,29015577950,101,9143,SRX25535859,GSM8433956,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188556,SAMN42955983,simple,9606,Homo sapiens,GSM8433956,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1mock, clone3",HEK293,HEK293,Embrionic kidney,WT,Untreated,missing,missing
SRR30062074,176923746,35738596692,101,11216,SRX25535860,GSM8433957,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188557,SAMN42955982,simple,9606,Homo sapiens,GSM8433957,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1mock, clone4",HEK293,HEK293,Embrionic kidney,WT,Untreated,missing,missing
SRR30062073,68725446,13882540092,101,4359,SRX25535861,GSM8433958,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS22188558,SAMN42955981,simple,9606,Homo sapiens,GSM8433958,Institut Curie,SRA1937415,12,2024,Vallot,HEK293,"HEK293, UBFD1mock, clone6",HEK293,HEK293,Embrionic kidney,WT,Untreated,missing,missing
